Example ID,Suffix Guess
376,"[15731,16724,2751,16034,406,18420,3963,23210,11,42865,6375,4810,19238,29722,11,7655,2767,16879,3268,3537,40282,198,19238,27342,10659,11,399,7156,43,3528,18310,6375,25401,309,9863,40,20958,40282,11,5923,1797,2751,16289,3963,6375,3268,198,10943,45,24565]"
830,"[1,5357,15529,7788,32761,6375,8959,49094,198,1635,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,3336,8959,49094,34764,11015,3963,198,1635,34482,3398,1565,5603,25382,5357,376,46144,7473,317,16652,2149,37232,33079,48933,15986,13954,48778,1961,13,3268]"
699,"[475,198,220,5299,42881,15529,34764,56,26,1231,772,262,17142,18215,286,198,220,5299,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,220,4091,262,22961,198,220,5299,12892,263,3611,5094,13789,329,517,3307,13]"
593,"[22347,286,19764,13,2312,5696,389,2810,739,2846,198,1635,286,257,13789,12729,1022,7193,47096,290,3825,13,770,3037,198,1635,318,6861,416,3294,1294,290,4037,21216,13,198,1635,198,1635,770,4003,290,39629,284,7193,47096,743,407,307,4615]"
638,"[13,3855,6030,3419,737,12331,7203,52,42072,1917,16727,2214,1988,13,220,770,318,257,5434,33283,339,1776,198,220,220,220,220,220,220,220,3714,649,4482,13,16922,7203,2025,10059,4049,267,66,12808,1600,339,1776,198,220,220,220,1782]"
76,"[106,116,35707,123,165,241,122,162,236,98,16151,5450,1378,12567,13,785,14,12894,78,282,14,14036,14,37165,14,4304,366,26276,330,18,67,16,66,40256,68,24,2548,66,30484,1157,486,66,22,1954,6469,1433,4943,198,162,224]"
955,"[3180,36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,201,198,6375,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,201,198,376,46144,7473,317,16652,2149,37232,33079]"
482,"[198,1635,13789,11,393,357,265,534,3038,8,597,1568,2196,13,198,1635,198,1635,770,1430,318,9387,287,262,2911,326,340,481,307,4465,11,475,198,1635,42881,15529,34764,56,26,1231,772,262,17142,18215,286,198,1635,34482,3398,1565]"
214,"[2393,27342,9865,3843,20673,3017,351,262,2723,198,1635,220,220,220,220,220,2438,6082,13,383,1351,460,635,307,1775,379,262,198,1635,220,220,220,220,220,1708,2159,23399,5313,4067,25,198,1635,198,1635,220,220,220,220,220,2638]"
142,"[396,2455,507,286,2723,2438,1276,12377,262,2029,6634,4003,11,428,201,198,220,1351,286,3403,290,262,1708,37592,13,201,198,201,198,9,2297,396,2455,507,287,13934,1296,1276,22919,262,2029,6634,4003,11,201,198,220,428,1351,286]"
850,"[198,220,340,739,262,2846,286,262,22961,3611,5094,13789,355,3199,416,198,220,262,3232,10442,5693,26,2035,2196,362,286,262,13789,11,393,198,220,357,265,534,3038,8,597,1568,2196,13,628,220,770,1430,318,9387,287,262,2911]"
134,"[198,27,400,1398,2625,4033,5962,1,8354,2625,4033,5320,5841,7483,290,5994,3556,400,29,198,27,400,1398,2625,4033,5956,1,8354,2625,4033,5320,17410,290,12489,3556,400,29,198,3556,2213,29,198,27,2213,4686,2625,72,15,1,1398]"
308,"[198,3556,4528,29,198,220,220,220,220,220,220,220,7359,377,29,628,220,220,220,7359,8671,29,628,220,7359,2213,29,628,220,220,628,220,220,220,7359,83,2618,29,198,220,7359,11487,29,628,628,198,3556,7146,29,628]"
792,"[3788,1231,2176,3161,3194,7170,13,198,2,220,198,2,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,366,1921,3180,1,198,2,5357,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11]"
873,"[11187,22810,13,3855,39,15042,11187,7,3855,6030,3419,737,12331,7,20500,11,304,1776,220,201,198,197,220,220,220,220,220,220,220,3714,649,4482,13,16922,7203,52,42072,4049,22534,1366,532,428,318,2192,257,5434,287,262,2723,2438]"
372,"[4091,262,198,220,220,220,22961,3611,5094,13789,329,517,3307,13,628,220,220,220,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,220,220,220,1863,351,428,1430,13,220,1002,407,11,766,1279,4023,1378,2503,13,41791]"
459,"[70,23155,40,4339,70,9865,1404,1565,33,70,74,80,71,4106,38,24,86,15,4339,48,15,37,26853,20,49215,2032,34,48,35755,53,48,48,8264,86,41,48,48,9328,48,198,5673,19,9273,16,8924,1925,44,6535,76,53]"
703,"[286,663,20420,743,198,1635,307,973,284,11438,393,7719,3186,10944,422,428,3788,1231,198,1635,2176,3161,3194,7170,13,198,1635,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,366,1921,3180,1]"
834,"[3556,7146,29,198,198,27,28341,29,198,220,220,220,1279,71,17,6927,64,13291,2625,9630,13,6494,5320,16060,3556,64,12240,71,17,6927,71,18,29,5841,5028,3556,71,18,6927,377,6927,4528,6927,64,13291,2625,21412,12,22704,13]"
227,"[26198,42419,7390,7,14617,8271,42419,7390,8,1391,201,198,197,197,5661,13,31092,42419,7390,796,8271,42419,7390,26,201,198,197,197,361,7,31092,42419,7390,14512,9242,19953,198,197,197,197,1996,20746,36301,7203,26198,42419,7390,1600,8271,42419]"
133,"[198,220,930,326,318,34358,351,428,5301,287,262,2393,38559,24290,11,290,318,220,220,220,220,220,220,220,220,930,198,220,930,1695,832,262,995,12,4421,12,12384,379,262,1708,19016,25,220,220,220,220,220,220,220,220]"
8,"[266,87,89,8019,13,8019,266,87,260,25636,84,13,8019,266,87,1069,8071,13,8019,220,220,9720,2624,13,8019,2836,2624,13,8019,308,10989,2624,13,8019,401,25404,70,2624,13,8019,7864,7742,13,8019,1592,3020,13,8019,7582,2624]"
473,"[1568,2196,13,198,1635,198,1635,770,1430,318,9387,287,262,2911,326,340,481,307,4465,11,475,42881,15529,198,1635,34764,56,26,1231,772,262,17142,18215,286,34482,3398,1565,5603,25382,393,376,46144,7473,317,198,1635,16652,2149,37232,33079]"
624,"[198,220,220,16373,475,318,407,2672,13,201,198,201,198,220,220,362,13,978,4400,2723,6300,1276,307,30723,7498,355,884,11,290,1276,407,307,201,198,220,220,26521,276,355,852,262,2656,3788,13,201,198,201,198,220,220]"
611,"[220,20420,743,307,973,284,11438,393,7719,3186,10944,198,1635,220,422,428,3788,1231,2176,3161,3194,7170,13,198,1635,198,1635,220,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,198,1635,220]"
932,"[616,13572,11,389,12733,286,884,17819,13,4377,1720,1624,11,24696,11,9577,393,584,10552,546,257,1720,393,2139,815,307,19000,351,262,11554,393,10131,13,198,198,1212,4130,857,407,3994,597,2695,543,1244,1944,257,5358,286,1393,13]"
251,"[198,5247,284,257,2176,3128,25,198,198,464,5094,47115,3992,2443,319,5618,38804,13,9567,198,2364,364,257,12714,286,4963,7530,284,1656,287,262,1306,1110,447,247,82,5618,17296,2071,13,383,5094,47115,2443,743,198,14508,2291,4963,7530]"
756,"[356,389,8627,546,13,198,198,1532,262,1336,10288,1351,281,2378,326,318,1944,287,797,11401,66,11,475,262,1080,750,407,2792,284,340,11,345,460,1037,351,428,1296,13,198,198,1532,345,760,286,4814,3709,12988,428,530,11]"
928,"[198,2,198,2,3336,47466,3180,36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,198,2,7788,32761,6375,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,198,2,34482,3398,1565,5603,25382,11,376,46144]"
918,"[7719,3186,10944,422,428,3788,1231,198,1635,2176,3161,3194,7170,13,198,1635,198,1635,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,366,1921,3180,1,198,1635,5357,15529,7788,32761,6375,8959,49094]"
119,"[11,198,1635,3268,17931,23988,11,6375,7102,5188,10917,3525,12576,29506,25552,6375,15529,29506,25552,25003,15821,36,5959,15731,16724,2751,16034,198,1635,406,18420,3963,23210,11,42865,6375,4810,19238,29722,11,7655,2767,16879,3268,3537,40282,3963,27342,10659,11]"
104,"[220,220,220,10314,290,14,273,584,5696,2810,351,262,6082,13,198,1635,198,1635,220,513,13,1439,8560,5696,20862,3033,393,779,286,428,3788,198,1635,220,220,220,220,1276,3359,262,1708,41259,25,198,1635,220,220,220,220,220]"
276,"[198,5,77,24145,26,27,6173,46023,2099,2625,5239,14,37495,5320,198,220,37922,198,220,611,7,17497,855,4852,8,1391,198,220,220,220,3188,13,8933,45542,10786,27,32,367,31688,2625,40720,40720,40720,40720,40720,439,37724,12,77,1659]"
448,"[15529,34764,56,26,1231,772,262,17142,18215,286,198,532,220,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,4091,262,22961,198,532,220,3611,5094,13789,329,517,3307,13,198,532,220,220,198,532,220,921]"
5,"[13,8019,266,87,89,8019,67,13,8019,266,87,260,25636,463,13,8019,266,87,1069,8071,67,13,8019,220,220,220,9720,2624,13,8019,2836,2624,13,8019,308,10989,2624,13,8019,401,25404,70,2624,13,8019,7864,7742,13,8019,1592]"
437,"[1568,2196,13,198,220,5299,198,220,5299,770,1430,318,9387,287,262,2911,326,340,481,307,4465,11,198,220,5299,475,42881,15529,34764,56,26,1231,772,262,17142,18215,286,198,220,5299,34482,3398,1565,5603,25382,393,376,46144,7473,317]"
557,"[220,220,220,220,9387,739,262,13789,318,9387,319,281,366,1921,3180,1,29809,1797,11,42881,198,1635,220,1635,220,1635,34764,11015,6375,7102,49828,11053,3963,15529,509,12115,11,2035,4911,393,17142,13,220,4091,262,198,1635,220,1635,220]"
904,"[1438,2625,28341,5657,13,4852,5320,198,27,28112,220,220,14610,198,3556,64,29,198,27,7146,1398,2625,48267,30575,22039,64,13291,25698,48267,13,28341,5657,13,4852,1,3670,2625,50232,16408,6117,5320,50232,16408,6117,3556,64,12240,7146,29,198]"
54,"[220,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,220,4091,262,220,198,220,22961,6708,3529,3611,5094,13789,329,517,3307,13,198,198,9,921,815,423,2722,257,4866,286,262,22961,6708,3529,3611,5094,13789]"
250,"[309,1065,11,198,220,220,220,220,220,309,1485,11,309,1415,11,309,1314,11,309,1433,11,309,1558,11,309,1507,11,309,1129,11,309,1238,11,309,2481,11,309,1828,11,309,1954,11,309,1731,11,309,1495,11,309,2075]"
246,"[3712,11395,19182,2624,27,51,16,11,309,17,11,309,18,11,309,19,11,309,20,11,309,21,11,309,22,11,309,23,11,309,24,11,309,940,11,309,1157,11,309,1065,11,198,220,220,220,309,1485,11,309,1415]"
58,"[220,4091,262,198,1635,220,22961,3611,5094,13789,329,517,3307,13,198,1635,198,1635,220,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,1635,220,1863,351,428,1430,26,611,407,11,3551,284,262,3232,10442,198,1635,220]"
919,"[3788,1231,220,198,1635,220,220,220,2176,3161,3194,7170,286,20359,13,198,1635,198,1635,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,366,1921,3180,1,198,1635,5357,15529,7788,32761,6375,8959]"
577,"[198,197,197,197,197,3556,18242,29,198,197,197,197,197,27,18242,32191,2625,15285,1,19166,7004,33571,2625,43335,1,2836,9492,2673,20491,2625,15285,1,2695,19076,2625,9464,1,16021,48098,2667,22442,414,2625,28072,1,11723,48098,2667,22442,414]"
440,"[15341,201,198,220,220,345,743,407,779,428,2393,2845,287,11846,351,262,13789,13,201,198,220,220,921,743,7330,257,4866,286,262,13789,379,201,198,201,198,220,220,220,220,220,220,2638,1378,2503,13,43073,13,2398,14,677]"
901,"[393,7719,3186,10944,422,428,3788,1231,198,1635,2176,3161,3194,7170,13,198,1635,220,198,1635,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,366,1921,3180,1,198,1635,5357,15529,7788,32761,6375]"
436,"[326,345,2630,262,2656,3788,13,198,1532,345,779,428,3788,287,257,1720,11,281,48182,198,259,262,1720,10314,561,307,16373,475,318,407,2672,13,198,17,13,978,4400,2723,6300,1276,307,30723,7498,355,884,11,198,392,1276,407]"
183,"[18313,4816,743,2800,345,416,3072,393,287,3597,13,1318,743,307,257,734,1597,1110,5711,284,1429,534,1502,13,198,198,1174,4042,29425,1096,6266,389,6793,1626,352,12,19,2745,13,2773,6266,743,1011,718,2745,284,307,198,12381,6396]"
95,"[220,1058,2539,4775,13985,25,6407,329,5923,7378,692,278,11,10352,329,645,13985,11,393,257,198,220,220,220,220,220,220,220,220,13985,2134,329,2614,13985,4811,198,220,220,220,220,220,220,220,1058,17143,2099,25,383,2099,286]"
828,"[460,2148,345,351,262,1266,2836,1998,13,39606,1321,318,8574,287,534,6444,290,17706,5499,884,355,3018,1710,345,618,345,1441,284,674,3052,290,5742,674,1074,284,1833,543,9004,286,262,3052,345,1064,749,3499,290,4465,13,198,198]"
120,"[6927,12048,2099,2625,5239,14,37495,1,12351,2625,4023,1378,32341,13,11018,73,897,13,2398,14,11018,73,897,14,42861,14,37372,41,897,13,8457,30,11250,28,49568,12,40834,12,44,5805,62,28656,273,44,5805,23984,12048,12240,368,12240]"
225,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
868,"[198,220,220,220,220,220,220,220,25113,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,201,198,220,220,220,220,220,220,220,25113,376,46144,7473,317,16652,2149,37232,33079,48933,5357,44521,1268]"
940,"[48933,13,220,4091,262,198,220,22961,3611,5094,13789,329,517,3307,13,628,220,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,220,1863,351,20037,47,623,13,220,1002,407,766,1279,4023,1378,2503,13,41791,13,2398,14]"
902,"[4528,29,198,3556,377,29,198,27,377,1398,2625,9967,8053,5320,198,27,4528,1398,2625,9967,8053,22039,64,1438,2625,25747,13,259,372,863,13,6738,13,4871,13,2398,13,43073,13,31391,13,415,13,16775,21950,5320,198,27,28112,220]"
782,"[5603,25382,393,376,46144,198,220,220,7473,317,16652,2149,37232,33079,48933,13,220,4091,262,22961,3611,5094,13789,329,517,198,220,220,3307,13,628,220,220,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,220,220,1863,351]"
558,"[290,12,26069,12,312,14610,198,220,1279,7146,1398,2625,392,12,26069,12,312,1,3918,2625,36153,12,3506,25,23,8416,26,5320,198,220,220,220,1279,11487,1398,2625,26069,4443,540,5320,198,220,220,220,220,220,1279,2213,29,198]"
532,"[54,24352,11,47783,2751,42881,27564,2043,6234,11,15529,198,1635,34764,56,3963,34482,3398,1565,5603,25382,6375,376,46144,7473,317,16652,2149,37232,33079,48933,13,198,1635,198,1635,554,645,1785,290,739,645,5917,481,262,7035,307,198,1635,17583]"
567,"[3963,15529,509,12115,11,7788,32761,6375,198,1635,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,1635,376,46144,7473,317,16652,2149,37232,33079,48933,5357,44521,1268,10913,2751,12529,13,3268,8005,49261]"
149,"[36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,7559,1921,3180,7061,5357,15529,198,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,3336,198,8959,49094,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473]"
823,"[220,220,220,475,42881,15529,34764,56,26,1231,772,262,17142,18215,286,198,4,220,220,220,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,4091,262,198,4,220,220,220,22961,3611,5094,13789,329,517,3307]"
550,"[393,198,2,376,46144,7473,317,16652,2149,37232,33079,48933,13,4091,262,22961,3611,5094,13789,198,2,2196,362,329,517,3307,357,64,4866,318,3017,287,262,38559,24290,2393,326,198,2,11791,428,2438,737,198,2,198,2,921,815,423]"
29,"[262,17142,18215,286,198,1003,197,29296,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,220,4091,262,198,1003,197,34156,329,517,3307,13,198,1003,198,1003,197,1639,815,423,2722,257,4866,286,262,22961,3611,5094]"
65,"[2170,12453,376,3712,28243,1255,27,32,15,837,317,16,837,317,17,837,317,18,837,317,19,837,317,20,837,317,21,837,317,22,837,317,23,29,3712,4906,2099,26,198,19629,198,198,28243,27,198,220,220,220,220,220]"
937,"[13789,355,220,220,220,220,220,220,220,1635,198,9,3199,416,262,3232,10442,5693,26,2035,2196,362,13,16,286,220,220,220,220,220,220,1635,198,9,262,13789,11,393,357,265,534,3038,8,597,1568,2196,13,220,220,220]"
126,"[11438,393,7719,3186,198,1635,220,220,10944,422,428,3788,1231,2176,3161,3194,7170,13,198,1635,198,1635,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,198,1635,366,1921,3180,1,5357,15529,7788]"
97,"[262,198,220,220,220,220,220,3891,286,663,20420,743,307,973,284,11438,393,7719,3186,198,220,220,220,220,220,10944,422,428,3788,1231,2176,3161,3194,7170,13,198,198,43559,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173]"
839,"[513,286,262,13789,11,393,357,265,198,1635,534,3038,8,597,1568,2196,13,198,1635,198,1635,770,2393,318,9387,287,262,2911,326,340,481,307,4465,11,475,198,1635,42881,15529,34764,56,26,1231,772,262,17142,18215,286,198,1635]"
864,"[34764,56,26,1231,772,262,17142,18215,286,198,1174,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,220,4091,262,198,1174,22961,6708,3529,3611,5094,13789,329,517,3307,13,198,1174,198,1174,921,815,423,2722]"
673,"[262,6634,15762,7,82,8,4249,262,3891,286,663,198,220,220,220,220,220,20420,743,307,973,284,11438,393,7719,3186,10944,422,198,220,220,220,220,220,428,3788,1231,2176,3161,3194,7170,13,628,220,220,220,12680,47466,3180,36592]"
523,"[198,220,220,220,220,220,220,220,220,220,357,8818,357,72,11,264,11,267,11,308,11,374,11,257,11,285,8,1391,198,220,220,220,220,220,220,220,220,220,220,220,220,220,1312,17816,11708,37702,14094,10267,20520,796]"
21,"[6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,198,1635,40880,5390,11,3336,8959,49094,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473,317,16652,2149,37232,33079,48933,15986,13954,48778,1961,13,3268,8005,49261,50163,3336,27975,38162,9947]"
876,"[262,1438,286,262,6634,15762,4249,262,3891,286,663,20420,743,220,198,1003,220,220,220,307,973,284,11438,393,7719,3186,10944,422,428,3788,1231,220,198,1003,220,220,220,2176,3161,3194,7170,13,198,1003,220,198,1003,12680,47466,3180]"
333,"[318,281,572,30408,286,311,13024,19,11,475,340,468,663,898,2196,198,220,220,220,220,220,220,220,1303,1271,2168,3599,351,362,986,198,220,220,220,220,220,220,220,1303,314,716,407,3967,326,584,311,13024,19,3341,1839]"
450,"[12048,24036,288,31166,13,4906,796,705,5239,14,37495,17020,288,31166,13,292,13361,796,2081,26,198,220,220,220,220,220,220,220,288,31166,13,10677,796,705,5450,1378,3019,13,17457,12708,13,785,14,28751,549,2781,14,14689,13,8457]"
489,"[12626,6927,12626,1398,2625,8658,12915,5320,5,77,24145,26,3556,12626,12240,6888,1159,29,198,27,2213,29,198,27,400,1398,2625,4033,5962,1,8354,2625,4033,5320,5841,7483,290,5994,3556,400,29,198,27,400,8354,2625,4033,5320,15878,3556]"
549,"[198,26,220,422,428,3788,1231,2176,3161,3194,7170,13,198,26,198,26,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,198,26,366,1921,3180,1,5357,15529,7788,32761,6375,8959,49094,34764,11015]"
35,"[198,1635,3788,9387,739,262,13789,318,9387,319,281,198,1635,366,1921,3180,1,29809,1797,11,42881,34764,11015,6375,7102,49828,11053,3963,15529,198,1635,509,12115,11,2035,4911,393,17142,13,220,4091,262,10483,594,329,262,198,1635,2176,3303]"
169,"[2149,37232,33079,48933,13,198,1635,4091,262,22961,6708,3529,3611,5094,13789,329,517,3307,13,198,1635,198,1635,921,815,423,2722,257,4866,286,262,22961,6708,3529,3611,5094,13789,1863,351,9111,13,198,1635,1002,407,11,766,2638,1378,2503]"
200,"[25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,220,4091,262,22961,198,1635,3611,5094,13789,329,517,3307,13,198,1635,198,1635,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,1863,198,1635,351,428,1430,26,611,407]"
53,"[3891,286,663,20420,743,198,1635,220,220,220,307,973,284,11438,393,7719,3186,10944,422,428,3788,198,1635,220,220,220,1231,2176,3161,3194,7170,13,198,1635,198,1635,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877]"
122,"[1600,366,4868,10019,25468,1600,1217,11,366,50015,14409,284,2581,4943,198,197,92,198,197,7783,198,92,198,198,1003,7343,20988,27056,689,477,3815,11,6338,12538,2443,13215,355,2672,13,198,20786,357,16366,8778,24597,8250,7282,437,20231,47]"
153,"[17142,18215,198,1635,286,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,220,4091,262,22961,198,1635,12892,263,3611,5094,13789,329,517,3307,13,198,1635,198,1635,921,815,423,2722,257,4866,286,262,22961,12892]"
579,"[262,2911,326,340,481,307,4465,11,475,198,1635,42881,15529,34764,56,26,1231,772,262,17142,18215,286,34482,3398,1565,5603,25382,198,1635,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,220,4091,262,22961,3611,5094,13789,198,1635,329]"
774,"[1659,428,13,25811,13,489,5592,6624,705,8818,6,5633,198,220,220,220,220,220,220,220,428,13,25811,13,489,5592,13,13345,7,5661,11,720,22504,58,15,4357,428,13557,28968,8,1058,198,220,220,220,220,220,220,220,428]"
599,"[13,198,1635,220,198,1635,770,1430,318,9387,287,262,2911,326,340,481,307,4465,11,475,42881,198,1635,15529,34764,56,26,1231,772,262,17142,18215,286,34482,3398,1565,5603,25382,393,376,46144,198,1635,7473,317,16652,2149,37232,33079,48933]"
319,"[56,26,1231,772,262,17142,18215,286,198,29296,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,220,4091,262,198,16630,52,3611,5094,13789,329,517,3307,13,628,921,815,423,2722,257,4866,286,262,22961,3611,5094]"
727,"[1635,220,198,1635,1303,198,1635,1303,220,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,198,1635,220,220,366,1921,3180,1,5357,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728]"
6,"[266,87,89,8019,13,8019,266,87,260,25636,84,13,8019,266,87,1069,8071,13,8019,220,220,220,9720,2624,13,8019,2836,2624,13,8019,308,10989,2624,13,8019,7864,7742,13,8019,401,25404,70,2624,13,8019,1354,15042,2624,13,8019]"
647,"[3865,9,329,477,6266,1262,8997,24147,290,17189,329,6266,625,720,2920,9,1626,262,29843,4764,471,13,50,13,691,11,23494,13708,11,12926,11,5283,12010,1222,15295,16707,13,198,198,43,5309,53,40746,13,785,4394,257,16766,3596,24147]"
897,"[257,2614,11,1729,12,41195,5964,11,198,220,220,220,739,4196,338,2243,49158,287,428,2656,4196,3788,357,1169,366,16108,198,220,220,220,10442,12340,284,779,11,22919,11,13096,290,17678,4163,262,4196,198,220,220,220,10442,11,351]"
313,"[13,273,6008,13,785,14,73,615,589,14,23,14,31628,14,15042,14,12355,14,952,14,32634,13821,13,6494,30,271,12,22615,28,7942,1,3670,2625,4871,393,7071,287,20129,13,952,5320,32634,13821,3556,64,43734,198,220,220,220]"
80,"[257,1133,4173,495,288,45621,287,1128,260,258,681,270,287,2322,37623,378,11555,270,1658,325,269,359,388,288,349,382,304,84,31497,5375,9242,64,1582,72,2541,13,198,197,197,197,197,197,197,197,197,197,197,3556,79,29]"
36,"[262,3891,286,663,20420,198,1635,220,220,743,307,973,284,11438,393,7719,3186,10944,422,428,3788,198,1635,220,220,1231,2176,3161,3194,7170,13,198,1635,198,1635,1635,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877]"
288,"[3963,15529,509,12115,11,7788,32761,6375,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,198,12429,220,34482,3398,1565,5603,25382,11,376,46144,7473,317,16652,2149,37232,33079,48933,5357,44521,1268,10913,2751,12529,13,3268,8005,49261,50163]"
190,"[198,36153,25,532,16,8416,657,657,532,16,8416,26,59,198,20192,25,352,8416,4735,48670,7012,7,13381,11,14280,11,14280,11,657,13,1495,1776,59,198,32239,198,13,558,12,46659,764,558,62,4102,263,12,29289,764,558,62]"
764,"[4091,262,22961,198,7061,220,220,12892,263,3611,5094,13789,329,517,3307,13,198,7061,198,7061,220,220,921,815,423,2722,257,4866,286,262,22961,12892,263,3611,5094,198,7061,220,220,13789,1863,351,428,1430,26,611,407,11,3551,284]"
731,"[2118,1077,404,13,785,523,356,460,3758,345,257,4866,3393,13,198,1635,198,1635,13954,48778,1137,198,1635,198,1635,2141,407,4370,393,751,284,428,2393,611,345,4601,284,8515,24158,64,29917,284,15064,198,1635,6300,287,262,2003,13]"
818,"[1875,1220,7959,14,8423,26,220,197,58,532,89,17971,82,9586,32,457,9704,1,2361,8614,15409,12,4102,10107,720,82,9586,32,457,9704,1875,1220,7959,14,8423,26,220,197,19796,1220,14629,14,12001,532,4906,277,532,18558,18187,532]"
884,"[22961,198,1635,220,12892,263,3611,5094,13789,329,517,3307,13,198,1635,198,1635,220,921,815,423,2722,257,4866,286,262,22961,12892,263,3611,5094,198,1635,220,13789,1863,351,262,22961,327,10074,26,611,407,11,3551,284,262,3232,198]"
759,"[16652,2149,37232,33079,48933,13,198,2,198,2,4091,262,22961,12892,263,3611,5094,13789,329,517,3307,13,198,2,198,2,921,815,423,2722,257,4866,286,262,22961,12892,263,3611,5094,198,2,13789,1863,351,843,3828,84,446,26,611]"
719,"[220,220,220,1635,2488,3826,3740,1378,15952,2611,13,2398,14,11201,2387,198,220,220,220,220,9466,198,220,220,220,1171,2163,27396,16763,11201,2387,11,720,18982,796,9242,8,198,220,220,220,1391,198,220,220,220,220,220,220,220]"
603,"[796,2163,7,29891,11,5591,21466,11,5752,8,1391,198,220,220,220,220,220,220,220,1401,1627,796,6246,13,1136,13949,7,808,1776,198,220,220,220,220,220,220,220,1401,923,5497,298,796,1627,13,12947,7,14,59,50,14]"
11,"[2018,534,4683,1848,655,3904,319,262,1848,14916,4936,2174,13,921,481,5529,534,4683,24791,7034,13,2293,345,466,428,11,345,481,307,1498,284,1464,2604,287,284,2638,1378,4846,16,68,13,785,1262,534,2656,1848,1321,13,50256,50256]"
981,"[220,198,197,197,90,198,197,197,197,611,357,2238,4554,1659,41146,8,220,198,197,197,197,197,1441,14808,46120,13087,8,2238,737,2127,21052,11395,9783,198,197,197,197,1441,366,56,1911,4853,874,7,2238,1776,198,197,197,92]"
359,"[37232,33079,48933,13,4091,262,22961,3611,5094,13789,198,2,329,517,3307,13,198,2,198,2,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,2,1863,351,8558,32001,13,1002,407,11,766,1279,4023,1378,2503,13,41791,13]"
